"ID"|Alert Timestamp"|"Sent Date"|"Agency"|"Subject"|"Message"
"2739"|"8/28/2014 4:26:07 PM"|"Subway"|"3 Line - Weekend and Holiday Planned Service Changes"|"WEEKEND 12:01 AM Sat to 5 AM Mon, Aug 30  Sep 1 3 service runs local in both directions between 96 St and Times Sq-42 St. NIGHTS 12:01 AM to 6 AM, Sat and Sun, Aug 30  31 12:01 AM to 5 AM, Mon, Sep 1 3 service is extended to 34 St-Penn Station. HOLIDAY 12 noon to 7 PM, Monday, Sep 1 The Eastern Pkwy station is closed due to the West Indian-American Day Parade. 3 service skips this station in both directions."
"2740"|"8/28/2014 10:26:07 AM"|"Subway"|"UPDATED: BKYLN, J & M Trains, Signal problem"|"Following an earlier incident at Lorimer St, J & M train service has resumed with residual delays."
"2741"|"8/28/2014 4:16:52 AM"|"Subway"|"UPDATED: MANH, 4 & 6 Trains, Track Maintenance"|"Following an earlier incident at Brooklyn Bridge-City Hall, [4] and [6] train service has resumed with residual delays"
"2742"|"8/28/2014 2:15:29 AM"|"Subway"|"UPDATED: MANH, 2 and 3 Trains, Signal Problems"|"Following an earlier incident at Times Sq-42 St, 2 and 3 train service has resumed with residual delays."
"2743"|"8/27/2014 9:22:46 PM"|"Subway"|"UPDATED: BKLYN, D Trains, Sick Customer"|"Following an earlier incident at 71 St, D train service has resumed with residual delays."
"2744"|"8/27/2014 8:01:35 PM"|"Subway"|"UPDATED: MANH, R Trains, Mechanical Problems"|"Following an earlier incident at Rector St, R train service has resumed with residual delays."
"2745"|"8/27/2014 6:11:58 PM"|"Subway"|"UPDATED: BX, 6 Trains, Sick Customer"|"Following an earlier incident at Hunts Point Av, 6 train service has resumed with residual delays."
"2746"|"8/27/2014 5:22:09 PM"|"Subway"|"UPDATED: QNS, A Trains, Signal Problems"|"Following an earlier incident at Far Rockaway, A train service has resumed with residual delays."
"2747"|"8/27/2014 3:33:01 PM"|"Subway"|"UPDATED: MANH, 1, 2 and 3 Trains, Switch Problems"|"Following an earlier incident at 72 St, 2 and 3 train service has resumed with residual delays."
"2748"|"8/27/2014 2:23:58 PM"|"Subway"|"UPDATED: BX, 2 and 5 Trains, Mechanical Problems"|"Following an earlier incident at 149 St-3 Av, 2 and 5 train service has resumed with residual delays."
"2749"|"8/27/2014 12:10:54 PM"|"Subway"|"UPDATED: QNS, A Train, Sick Customer"|"Following an earlier incident at Aqueduct, A train service has resumed with residual delays."
"2750"|"8/27/2014 11:00:16 AM"|"Subway"|"UPDATED: MANH, 4 & 5 Trains, Sick customer"|"Following an earlier incident at 86 St, 4 & 5 train service has resumed with residual delays."
"2751"|"8/27/2014 9:33:49 AM"|"Subway"|"UPDATED: MANH, Q Trains, Sick customer"|"Following an earlier incident at 14 St, Q train service has resumed with residual delays."
"2752"|"8/27/2014 6:47:22 AM"|"Subway"|"UPDATED: Bx, D Trains, Mechanical Problems"|"Following an earlier incident at Fordham Rd, D train service has resumed with residual delays."
"2753"|"8/27/2014 3:24:30 AM"|"Subway"|"UPDATED: BX, 4 Trains, Track Maintenance"|"Following an earlier incident at 138 St, 4 train service has resumed with residual delays."
"2754"|"8/26/2014 7:59:28 PM"|"Subway"|"UPDATED: BKLYN, 3 & 4 Trains, Switch Problems"|"Following an earlier incident at Crown Hts-Utica Av, 3 and 4 train service has resumed with residual delays."
"2755"|"8/26/2014 7:28:52 PM"|"Subway"|"UPDATED: BKLYN, 3 and 4 Trains, Rail Condition"|"Following an earlier incident at Saratoga Av, 3 train service has resumed with residual delays."
"2756"|"8/26/2014 5:01:54 PM"|"Subway"|"UPDATED: BKLYN, 2 and 5 Trains, Mechanical Problems"|"Following an earlier incident at Flatbush Av, 2 and 5 train service has resumed with residual delays."
"2757"|"8/26/2014 4:38:08 PM"|"Subway"|"UPDATED: BX, 2 and 5 Trains, Mechanical Problems"|"Following an earlier incident at E 180 St, 2 and 5 train service has resumed with residual delays."
"2758"|"8/26/2014 2:40:44 PM"|"Subway"|"UPDATED: MANH, L Trains, Sick Customer"|"Following an earlier incident at 8 Av, L train service has resumed with residual delays."
"2759"|"8/26/2014 1:44:27 PM"|"Subway"|"UPDATED: BKLYN, F Trains, Track maintenance"|"Following an earlier incident b/t 18 Av & Av I, F train service has resumed with delays."
"2760"|"8/26/2014 11:25:37 AM"|"Subway"|"SI, SIRTOA, Earlier Incident"|"Due to an earlier incident at Clifton, SIR train service has resumed with delays."
"2761"|"8/26/2014 8:46:07 AM"|"Subway"|"UPDATED: BX, 6 Train, Mechanical Problems"|"Following an earlier incident at Whitlock Av, 6 train service has resumed with residual delays."
"2762"|"8/26/2014 4:37:50 AM"|"Subway"|"UPDATED: BX, 2 and 5 Trains, Signal Problems"|"Following an earlier incident at 3 Av-149 St, 2 and 5 train service resumed with residual delays."
"2763"|"8/26/2014 2:01:49 AM"|"Subway"|"UPDATED: QNS, N and Q Trains, Signal Problems"|"Following an earlier incident at 39 Av, N and Q train service has resumed with residual delays."
"2764"|"8/25/2014 10:36:40 PM"|"Subway"|"UPDATED: MANH, 2 and 3 Trains, FDNY Activity"|"Following an earlier incident at Cathedral Pkwy-110 St, 2 and 3 train service has resumed with residual delays."
"2765"|"8/25/2014 8:19:19 PM"|"Subway"|"UPDATED: QNS, F Trains, Switch Problems"|"Following an earlier incident at 36 St (QNS), F train service has resumed with residual delays."
"2766"|"8/25/2014 6:14:44 PM"|"Subway"|"UPDATED: BKLYN, N Trains, Sick Customer"|"Following an earlier incident at 36 St (BKLYN), N train service has resumed with residual delays."
"2767"|"8/25/2014 5:51:51 PM"|"Subway"|"UPDATED: BKLYN, F Trains, Switch Problems"|"Following an earlier incident at Kings Hwy, F train service has resumed with residual delays."
"2768"|"8/25/2014 4:56:09 PM"|"Subway"|"UPDATED: QNS, F Trains, FDNY Activity"|"Following an earlier incident at 169 St, F train service has resumed with residual delays."
"2769"|"8/25/2014 4:25:50 PM"|"Subway"|"UPDATED: MANH, 7 Trains, Mechanical Problems"|"Following an earlier incident at Times Sq, 7 train service has resumed with residual delays."
"2770"|"8/25/2014 3:07:15 PM"|"Subway"|"UPDATED: QNS, F Trains, Mechanical Problems"|"Following an earlier incident at 75 Av, F train service has resumed with residual delays."
"2771"|"8/25/2014 12:43:29 PM"|"Subway"|"QNS, M train, Earlier Incident"|"Due to an earlier incident at Forest Av, M train service has resumed with delays."
"2772"|"8/25/2014 11:54:30 AM"|"Subway"|"MANH, 4 and 5 Trains, Earlier Incident"|"Due to an earlier incident at Brooklyn Bridge-City Hall, #4 and #5 train service has resumed with delays."
"2773"|"8/25/2014 8:13:31 AM"|"Subway"|"UPDATED: QNS, A Trains, NYPD activity"|"Following an earlier incident at Rockaway Blvd, A train service has resumed with residual delays."
"2774"|"8/25/2014 7:50:03 AM"|"Subway"|"UPDATED: QNS, M & R Trains, Sick customer"|"Following an earlier incident at Elmhurst Av, M & R train service has resumed with residual delays."
"2775"|"8/25/2014 6:47:22 AM"|"Subway"|"UPDATED: QNS, E & F Trains, Mechanical Problems"|"Following an earlier incident at Roosevelt Av, E & F train service has resumed with residual delays."
"2776"|"8/27/2014 8:07:50 AM"|"Subway"|"QNS, 7 Trains, Mechanical problem"|"Due to an earlier incident at Queensboro Plaza, 7 train service has resumed with residual delays."
"2777"|"8/27/2014 3:29:10 AM"|"Subway"|"UPDATED: MANH, N and Q Trains, Track Maintenance"|"Following an earlier incident at 23 St, N and Q train service has resumed with residual delays."
"2778"|"8/27/2014 12:06:09 AM"|"Subway"|"UPDATED: MANH, 1 Trains, Signal Problems"|"Following an earlier incident at South Ferry, 1 train service has resumed with residual delays."
"2779"|"8/26/2014 7:32:35 PM"|"Subway"|"UPDATED: BKLYN, 3 and 4 Trains, Switch Problems"|"Following an earlier incident at Utica Av, 3 & 4 train service has resumed with residual delays."
"2780"|"8/26/2014 5:47:05 PM"|"Subway"|"UPDATED: MANH, F Trains, Signal Problems"|"Following an earlier incident at Delancey St, F train service has resumed with residual delays."
"2781"|"8/26/2014 4:47:44 PM"|"Subway"|"UPDATED: BKLYN, D & N Trains, Sick Customer"|"Following an earlier incident at Atlantic Av, D & N train service has resumed with residual delays."
"2782"|"8/26/2014 3:35:46 PM"|"Subway"|"UPDATED: MANH, A & D Trains, Mechanical Problems"|"Following an earlier incident at 110 St, A & D train service has resumed with residual delays."
"2783"|"8/26/2014 1:58:26 PM"|"Subway"|"UPDATED: QNS, 7 train, Signal Problems"|"Following an earlier incident at Court Sq, 7 train service has resumed with residual delays."
"2784"|"8/26/2014 12:44:11 PM"|"Subway"|"UPDATED: MANH, 2 & 3 Trains, Mechanical problem"|"Following an earlier incident at 110 St, 2 & 3 train service has resumed with residual delays."
"2785"|"8/26/2014 9:23:49 AM"|"Subway"|"UPDATED: BKLYN, Q Trains, Mechanical problem"|"Following an earlier incident at DeKalb Av, Q train service has resumed with residual delays."
"2786"|"8/26/2014 8:28:24 AM"|"Subway"|"UPDATED: BX, 1 Train, Sick Customer"|"Following an earlier incident at 215 St, 1 train service has resumed with residual delays."
"2787"|"8/26/2014 4:29:36 AM"|"Subway"|"MANH, N and Q Train, Mechanical Problems"|"Due to an earlier incident at Canal St, N and Q train service has resumed with residual delays."
"2788"|"8/26/2014 1:24:16 AM"|"Subway"|"UPDATED: MANH, 2 Trains, Switch Problems"|"Following an earlier incident at 149 St-Grand Concourse, 2 train service has resumed with residual delays."
"2789"|"8/25/2014 9:26:16 PM"|"Subway"|"UPDATED: MANH, 4 & 5 Trains, Signal Problems"|"Following an earlier incident at 59 St, 4 and 5 train service has resumed with residual delays."
"2790"|"8/25/2014 7:40:22 PM"|"Subway"|"UPDATED: MANH, 1 Trains, Mechanical Problems"|"Following an earlier incident at Rector St, 1 train service has resumed with residual delays."
"2791"|"8/25/2014 6:06:58 PM"|"Subway"|"UPDATED: BKLYN, A Trains, NYPD Activity"|"Following an earlier incident at Rockaway Blvd, A train service has resumed with residual delays."
"2792"|"8/25/2014 5:29:10 PM"|"Subway"|"UPDATED: BX, 6 Trains, Mechanical Problems"|"Following an earlier incident at Hunts Point Av, 6 train service has resumed with residual delays."
"2793"|"8/25/2014 4:40:07 PM"|"Subway"|"UPDATED: BX, 4, 5 and 6 Trains, Mechanical Problems"|"Following an earlier incident at 3 Av-138 St, 4, 5 and 6 train service has resumed with residual delays."
"2794"|"8/25/2014 3:10:03 PM"|"Subway"|"QNS, E Trains, Earlier Incident"|"Due to a earlier incident at Kew Gardens-Union Tpke, E train service has resumed with residual delays."
"2795"|"8/25/2014 2:45:05 PM"|"Subway"|"UPDATED: QNS, E & F Trains, Switch Problems"|"Following an earlier incident at Van Wyck Blvd, E and F train service has resumed with residual delays"
"2796"|"8/25/2014 12:10:31 PM"|"Subway"|"UPDATED: QNS, E & M Trains, Sick customer"|"Following an earlier incident at 5 Av-53 St, E and M train service has resumed with delays."
"2797"|"8/25/2014 8:41:47 AM"|"Subway"|"QNS, E Train, Mechanical Problem"|"Due to an earlier incident at Queens Plz, E train service has resumed with residual delays."
"2798"|"8/25/2014 7:51:26 AM"|"Subway"|"UPDATED: BKLYN, G Trains, Mechanical problem"|"Following an earlier incident at Nassau Av, G train service has resumed with residual delays."
"2799"|"8/25/2014 7:33:54 AM"|"Subway"|"UPDATED: MANH, 2 & 3 Trains, Sick Customer"|"Following an earlier incident at 116 St, 2 & 3 train service has resumed with residual delays."
"2800"|"8/25/2014 5:45:29 AM"|"Subway"|"UPDATED: BKLYN, A Trains, Signal Problems"|"Following an earlier incident at Franklin Av, A train service has resumed with residual delays."
"2801"|"8/25/2014 5:42:31 AM"|"Subway"|"UPDATED: BKLYN, A Train, Signal Problems"|"Following an earlier incident at Kingston-Throop Avs, A train service has resumed with residual delays."
"2802"|"8/24/2014 8:14:56 PM"|"Subway"|"UPDATED: MANH, 4 and 5 Trains, Sick Customer"|"Following an earlier incident at 14 St, 4 and 5 train service has resumed with residual delays."
"2803"|"8/24/2014 5:55:29 PM"|"Subway"|"UPDATED: MANH, 2 & 3 Trains, Signal Problem"|"Following an earlier incident at 96 St, 2 and 3 train service has resumed with residual delays."
"2804"|"8/24/2014 4:15:23 PM"|"Subway"|"UPDATED: MANH, 2 & 3 Trains, Signal Problem"|"n/b some 2 & 3 run lcl from 34 to 96 Sts & n/b 3 train delays due to a signal problem at 96 St. Allow additional travel time."
"2805"|"8/24/2014 1:25:02 PM"|"Subway"|"UPDATED: MANH, A & D Trains, Rail Condition"|"Following an earlier incident at 103 St, A and D train service has resumed with residual delays."
"2806"|"8/24/2014 11:26:50 AM"|"Subway"|"UPDATED: MANH, C Trains, Signal Problems"|"Following an earlier incident at 145 St, C train service has resumed with residual delays."
"2807"|"8/24/2014 3:13:01 AM"|"Subway"|"UPDATED: BKLYN, 2 Train, Track Maintenance"|"Following an earlier incident at Flatbush Av-Brooklyn College, 2 train service has resumed with residual delays."
"2808"|"8/23/2014 9:23:49 PM"|"Subway"|"UPDATED: MANH, 1 Trains, Signal Problems"|"Following an earlier incident at 72 St, 1 train service has resumed with residual delays."
"2809"|"8/23/2014 6:13:28 PM"|"Subway"|"UPDATED: MANH, 2 and 3 Trains, Mechanical Problems"|"Following an earlier incident at Clark St, 2 and 3 train service has resumed with residual delays."
"2810"|"8/23/2014 11:42:14 AM"|"Subway"|"UPDATED: BKLYN, A Train, Signal Problems"|"Following an earlier incident at Franklin Av, A train service has resumed with residual delays."
"2811"|"8/23/2014 10:07:47 AM"|"Subway"|"UPDATED: MANH, C and E Trains, Injured Customer"|"Following an earlier incident at 42 St, C and E train service has resumed with residual delays."
"2812"|"8/23/2014 8:54:56 AM"|"Subway"|"UPDATED: QNS, 7 Train, NYPD Activity"|"Following an earlier incident at Court Sq, 7 train service has resumed with residual delays."
"2813"|"8/23/2014 4:09:08 AM"|"Subway"|"UPDATED: MANH, D Train, Track Maintenance"|"Following an earlier incident at 125 St, D train service has resumed with residual delays."
"2814"|"8/22/2014 9:41:28 PM"|"Subway"|"UPDATED: MANH, A and D Trains, Mechanical Problems"|"Following an earlier incident at 125 St, A and D train service has resumed with residual delays."
"2815"|"8/22/2014 8:24:44 PM"|"Subway"|"UPDATED: MANH, B and D Trains, NYPD Investigation of a Customer Injury"|"Following an earlier incident at W 4 St, B & D train service has resumed with residual delays."
"2816"|"8/22/2014 5:48:52 PM"|"Subway"|"BKLYN, L Trains, Mechanical Problems"|"Due to an earlier incident at Lorimer St, L train service has resumed with residual delays."
"2817"|"8/22/2014 5:37:13 PM"|"Subway"|"UPDATED: BX, 6 Trains, Rail Condition"|"Following an earlier incident at Hunts Point Av, 6 train service has resumed with residual delays."
"2818"|"8/22/2014 4:41:03 PM"|"Subway"|"R Line  Weekday and Weeknight Planned Service Changes"|"NIGHTS 11:45 PM to 5 AM, Mon to Fri, Aug 25  29 No R trains in Brooklyn between 59 St and 36 Sttake the N R trains run between Bay Ridge-95 St and 59 St, Brooklyn. All times until October 2014 No R trains running between Court St, Brooklyn and Whitehall St, Manhattan. Late night N and weekend R trains are rerouted via the Manhattan Bridge. Use alternate service and stations on the 2, 3, 4, 5, A, or C instead. This service change affects one or more ADA accessible stations. Please call 511 for help with planning your trip. If you are deaf or hard of hearing, use your preferred relay service provider or the free 711 relay. For more information, click on the mta.info link in this email and read station signs."
"2819"|"8/22/2014 4:38:46 PM"|"Subway"|"UPDATED: BKLYN, R Trains, Mechanical Problems"|"Following an earlier incident at 36 St (Bklyn), R train service has resumed with residual delays."
"2820"|"8/22/2014 4:37:03 PM"|"Subway"|"G Line  Weeknight and Weekday Planned Service Changes"|"All times until 5 AM Tuesday, September 2, 2014. No G trains running between Court Sq and Nassau Av. G service operates between Church Av and Nassau Av. Free shuttle buses provide alternate service along two routes: 1. Via Manhattan Av between Nassau Av and Court Sq, stopping at Greenpoint Av and 21 St. 2. Via McGuinness Blvd between Lorimer St L and Court Sq, stopping near G stations at Nassau Av, Greenpoint Av, and 21 St.  Transfer between Manhattan Av buses and G trains at Nassau Av.  Transfer between McGuinness Blvd buses and G and L trains at Lorimer St/Metropolitan Av. Available service to/from Manhattan:  Transfer out-of-system (with MetroCard) between Broadway G and Lorimer St J/M stations.  Transfer between G and L trains at Metropolitan Av/Lorimer St.  Transfer between A, C, and G trains at Hoyt-Schermerhorn Sts."
"2821"|"8/22/2014 4:34:51 PM"|"Subway"|"UPDATED: BKLYN, L Trains, Mechanical Problems"|"Following an earlier incident at Atlantic Av, L train service has resumed with residual delays."
"2822"|"8/22/2014 4:33:28 PM"|"Subway"|"B Line  Weekday Planned Service Change"|"9:45 AM to 3 PM, Wed to Fri, Aug 27  29 145 St-bound B trains run local from Sheepshead Bay to Prospect Park."
"2823"|"8/22/2014 4:30:13 PM"|"Subway"|"6 Line  Weekday and Weeknight Planned Service Changes"|"DAYS 10:15 AM to 3 PM, Mon to Fri, Aug 25  29 Pelham Bay Park-bound 6 service runs express from Hunts Point Av to Parkchester. 10:15 AM to 3 PM, Mon to Fri, Aug 25  29 The last stop for some 6 service headed towards Pelham Bay Park is 3 Av-138 St.  To continue your trip, transfer at 3 Av-138 St to a Pelham Bay Park-bound 6. This service change affects one or more ADA accessible stations. Please call 511 for help with planning your trip. If you are deaf or hard of hearing, use your preferred relay service provider or the free 711 relay. For more information, click on the mta.info link in this email and read station signs. 10:15 AM to 3 PM, Mon to Fri, Aug 25 29 Brooklyn Bridge-bound 6 express service runs local from Parkchester to 3 Av-138 St. Pelham Bay Park-bound 6 express service runs local from 3 Av-138 St to Hunts Point Av. NIGHTS 11:45 PM to 5 AM, Mon to Fri, Aug 25  29 Pelham Bay Park-bound 6 service runs express from Hunts Point Av to Parkchester. 11:45 PM to 5 AM, Mon"
"2824"|"8/22/2014 4:27:26 PM"|"Subway"|"4 Line  Weekday and Weeknight Planned Service Changes"|"NIGHTS 11:45 PM to 5 AM, Mon to Fri, Aug 25  29 New Lots Av-bound 4 service runs express from 14 St-Union Sq to Brooklyn Bridge. DAYS 10:45 AM to 3 PM, Wed to Fri, Aug 27  29 Utica Av-bound 4 service runs express from Burnside Av to 149 St-Grand Concourse. These service changes affect one or more ADA accessible stations. Please call 511 for help with planning your trip. If you are deaf or hard of hearing, use your preferred relay service provider or the free 711 relay. For more information, click on the mta.info link in this email and read station signs."
"2825"|"8/22/2014 4:22:25 PM"|"Subway"|"1 Line  Weeknight Planned Service Change"|"11:45 PM to 5 AM, Mon to Fri, Aug 25  29 No 1 service between Chambers St and South Ferryfree shuttle buses provide alternate service. 1 service operates between 242 St and Chambers St. Buses run between Chambers St and South Ferry.  Transfer between trains and shuttle buses at Chambers St. Note: At Chambers St, trains board at the downtown platform."
"2826"|"8/25/2014 3:28:01 AM"|"Subway"|"QNS, E & F Trains, Earlier Incident"|"Due to an earlier incident at Jackson Hts-Roosevelt Av, E and F train service has resumed with residual delays."
"2827"|"8/24/2014 6:21:55 PM"|"Subway"|"UPDATED: MANH, 1 Trains, NYPD Activity"|"Following an earlier incident at Chambers St, 1 train service has resumed with residual delays."
"2828"|"8/24/2014 4:38:21 PM"|"Subway"|"UPDATED: MANH, 4 and 5 Trains, Mechanical Problems"|"Following an earlier incident at 59 St, 4 and 5 train service has resumed with residual delays."
"2829"|"8/24/2014 3:55:42 PM"|"Subway"|"UPDATED: BX, 5 Trains, Signal Problems"|"Following an earlier incident at Morris Park, 5 train service has resumed with residual delays."
"2830"|"8/24/2014 12:00:55 PM"|"Subway"|"UPDATED: MANH, A & D Trains, Rail Condition"|"s/b A & D trains run lcl from 125 to 59 Sts, due to a rail condition at 103 St. Allow additional travel time."
"2831"|"8/24/2014 9:26:25 AM"|"Subway"|"UPDATED: BKLYN, A Train, Mechanical Problem"|"Following an earlier incident at Utica Av, A train service has resumed with residual delays."
"2832"|"8/23/2014 9:42:12 PM"|"Subway"|"UPDATED: MANH, A Trains, Mechanical Problems"|"Following an earlier incident at 145 St, A train service has resumed with residual delays."
"2833"|"8/23/2014 6:36:53 PM"|"Subway"|"UPDATED: MANH, N and R Trains, NYPD Activity"|"Following an earlier incident at 28 St, N and R train service has resumed with residual delays."
"2834"|"8/23/2014 5:36:48 PM"|"Subway"|"UPDATED: MANH, D Trains, Mechanical Problems"|"Following an earlier incident at Broadway Lafayette St, D train service has resumed with residual delays."
"2835"|"8/23/2014 10:11:29 AM"|"Subway"|"UPDATED: MANH, 2 and 3 Trains, Signal Problems"|"Following an earlier incident at 96 St, 2 & 3 train service has resumed with residual delays."
"2836"|"8/23/2014 10:06:45 AM"|"Subway"|"UPDATED: QNS, E, F and R Trains, Sick Customer"|"Following an earlier incident at Elmhurst Av, E, F and R train service has resume with residual delays."
"2837"|"8/23/2014 4:52:22 AM"|"Subway"|"UPDATED: BKLYN, L Train, Track Maintenance"|"Following an earlier incident at Bedford Av, L train service has resumed with residual delays."
"2838"|"8/23/2014 1:04:47 AM"|"Subway"|"UPDATED: MANH, N, Q & R Trains, Switch Problems"|"Following an earlier incident at Prince St, N, Q and R train service has resumed with residual delays."
"2839"|"8/22/2014 9:16:24 PM"|"Subway"|"UPDATED: MANH, A and D Trains, Mechanical Problems"|"Following an earlier incident at 59 St, A & D train service has resumed with residual delays."
"2840"|"8/22/2014 7:01:46 PM"|"Subway"|"UPDATED: MANH, 4 and 5 Trains, Signal Problems"|"Following an earlier incident at Bowling Green, 4 and 5 train service has resumed with residual delays."
"2841"|"8/22/2014 5:47:55 PM"|"Subway"|"UPDATED: QNS, A Trains, Sick Customer"|"Following an earlier incident at 80 St, A train service has resumed with residual delays."
"2842"|"8/22/2014 4:59:48 PM"|"Subway"|"UPDATED: MANH, N Trains, Switch Problems"|"Following an earlier incident at Prince St, N train service has resumed with residual delays."
"2843"|"8/22/2014 4:40:19 PM"|"Subway"|"Q Line  Weekday Planned Service Change"|"9:45 AM to 3 PM, Wed to Fri, Aug 27  29 Coney Island-bound Q trains run express from Prospect Park to Sheepshead Bay. This service change affects one or more ADA accessible stations. Please call 511 for help with planning your trip. If you are deaf or hard of hearing, use your preferred relay service provider or the free 711 relay. For more information, click on the mta.info link in this email and read station signs."
"2844"|"8/22/2014 4:37:52 PM"|"Subway"|"N Line  Weekday and Weeknight Planned Service Changes"|"All times until October 2014 No N trains running between Court St, Brooklyn and Whitehall St, Manhattan. Late night N and weekend R trains are rerouted via the Manhattan Bridge. Use alternate service and stations on the 2, 3, 4, 5, A, or C instead. This service change affects one or more ADA accessible stations. Please call 511 for help with planning your trip. If you are deaf or hard of hearing, use your preferred relay service provider or the free 711 relay. For more information, click on the mta.info link in this email and read station signs."
"2845"|"8/22/2014 4:35:36 PM"|"Subway"|"F Line  Weeknight Planned Service Changes"|"11:45 PM to 5 AM, Mon to Fri, Aug 25  29 Coney Island-bound F trains skip 23 St and 14 St. 11:45 PM to 5 AM, Mon to Fri, Aug 25  29 179 St-bound F trains skip Van Wyck Blvd and Sutphin Blvd. 12:01 AM to 5 AM, Tue to Fri, Aug 26  29 Coney Island-bound F trains run local from Roosevelt Av to 21 St-Queensbridge."
"2846"|"8/22/2014 4:34:36 PM"|"Subway"|"E Line  Weeknight Planned Service Changes"|"11:45 PM to 5 AM, Mon to Fri, Aug 25  29 Jamaica Center-bound E trains skip Van Wyck Blvd. 12:15 AM to 5 AM, Tue to Fri, Aug 26  29 Jamaica Center-bound E trains run express from Queens Plaza to Roosevelt Av."
"2847"|"8/22/2014 4:32:30 PM"|"Subway"|"A Line  Weekday and Weeknight Planned Service Changes"|"NIGHTS 11:45 PM to 5 AM, Mon to Fri, Aug 25  29 Queens-bound A trains run express from 125 St to 59 St-Columbus Circle. 11:45 PM to 5 AM, Mon to Fri, Aug 25  29 Queens-bound A trains are rerouted via the F from W 4 St to Jay St-MetroTech.  To Spring St and Canal St, transfer to the E at W 4 St.  To Chambers St and Fulton St, transfer to the E at W 4 St for service to nearby World Trade Center.  From these stations, take a 207 St-bound A to W 4 St and transfer to a Queens-bound A.  To/from High St, use the nearby York St F station instead. All times until September 2014 Lefferts Blvd/Far Rockaway-bound A trains skip 88 St.  To 88 St, take the Lefferts Blvd/Far Rockaway-bound A to Rockaway Blvd and transfer to a Brooklyn-bound A.  From this station, take a Brooklyn-bound A to 80 St and transfer to a Lefferts Blvd/Far Rockaway-bound A. All times until September 2014 Lefferts Blvd-bound A trains skip 104 St.  To 104 St, take the Lefferts Blvd-bound A to 111 St or Lefferts Blvd"
"2848"|"8/22/2014 4:29:02 PM"|"Subway"|"5 Line  Weekday Planned Service Changes"|"10:15 AM to 3 PM, Wed to Fri, Aug 27  29 Flatbush Av-bound 5 service runs express from E 180 St to 3 Av-149 St. This service change affects one or more ADA accessible stations. Please call 511 for help with planning your trip. If you are deaf or hard of hearing, use your preferred relay service provider or the free 711 relay. For more information, click on the mta.info link in this email and read station signs."
"2849"|"8/22/2014 4:24:20 PM"|"Subway"|"2 Line  Weekday Planned Service Change"|"10:15 AM to 3 PM, Wed to Fri, Aug 27  29 Flatbush Av-bound 2 service runs express from E 180 St to 3 Av-149 St. This service change affects one or more ADA accessible stations. Please call 511 for help with planning your trip. If you are deaf or hard of hearing, use your preferred relay service provider or the free 711 relay. For more information, click on the mta.info link in this email and read station signs."
"2850"|"8/22/2014 4:20:49 PM"|"Subway"|"UPDATED: QNS, 7 Trains, Sick Customer"|"Following an earlier incident at 40 St, 7 train service has resumed with the residual delays."
"2851"|"8/22/2014 3:51:29 PM"|"Subway"|"UPDATED: QNS, A Train, Signal Problems"|"Following an earlier incident at 111 St, A train service has resumed with residual delays."
"2852"|"8/22/2014 2:50:58 PM"|"Subway"|"UPDATED: MANH, A and D Trains, Sick Customer"|"Following an earlier incident at 14 St, A and D train service has resumed with residual delays."
"2853"|"8/22/2014 1:11:10 PM"|"Subway"|"UPDATED: BKLYN, L Train, Sick Customer"|"Following an earlier incident at Bedford Av, L train service has resumed with residual delays."
"2854"|"8/22/2014 10:21:07 AM"|"Subway"|"UPDATED: BX, 4 Train, Signal Problems"|"Following an earlier incident at 183 St, 4 train service has resumed with residual delays."
"2855"|"8/22/2014 9:08:10 AM"|"Subway"|"QNS, A Train, Signal Problems"|"n/b A trains are running with delays, due to signal problems at 111 St. Allow additional travel time."
"2856"|"8/21/2014 11:34:36 PM"|"Subway"|"UPDATED: MANH, 6 Train, Mechanical Problems"|"Following an earlier incident at 96 St, 6 train service has resumed with residual delays."
"2857"|"8/21/2014 8:47:02 PM"|"Subway"|"UPDATED: MANH, 4, 5 and 6 Trains, Signal Problems"|"Following an earlier incident at Bowling Green, 4 & 5 train service has resumed with residual delays."
"2858"|"8/21/2014 7:24:00 PM"|"Subway"|"UPDATED: MANH, 4, 5 and 6 Trains, Countdown Clocks"|"Following an earlier incident at Bowling Green, Countdown clocks on the 4, 5 and 6 lines are working as designed."
"2859"|"8/21/2014 4:56:28 PM"|"Subway"|"UPDATED: MANH, 1 Trains, NYPD Activity"|"Following an earlier incident at 110 St, 1 train service has resumed with residual delays."
"2860"|"8/21/2014 4:49:48 PM"|"Subway"|"Q Line - Weekend Planned Service Changes"|"11:45 PM Fri to 5 AM Mon, Aug 22  25 Coney Island-bound Q trains run express from Kings Hwy to Sheepshead Bay. 11:45 PM Fri to 5 AM Mon, Aug 22  25 No Q trains between 57 St-7 Av and Times Sq-42 St  take the N or R instead.  For service to/from 49 St and 57 St-7 Av, take the N or R. Note: N service operates in two sections. This service change affects one or more ADA accessible stations. Please call 511 for help with planning your trip. If you are deaf or hard of hearing, use your preferred relay service provider or the free 711 relay. For more information, click on the mta.info link in this email and read station signs."
